id,pedido_id,producto_id,cantidad,precio_unitario
7400,3278,79,2,2952.17
7401,1394,418,1,1526.69
7402,1804,135,3,97.72
7403,4389,317,4,2909.03
7404,2163,316,5,3375.86
7405,635,287,3,1201.71
7406,4439,303,2,3725.77
7407,2929,280,2,780.34
7408,4626,586,5,4184.69
7409,5312,257,1,1758.77
7410,5715,137,3,64.89
7411,190,28,5,58.93
7412,3031,286,4,2285.8
7413,5533,784,4,1004.4
7414,5403,81,2,1778.41
7415,2595,275,3,2037.23
7416,5844,786,3,852.75
7417,1770,150,1,1895.19
7418,3303,645,4,1408.22
7419,6000,17,3,3525.58
7420,4794,535,3,1353.53
7421,3481,422,4,3896.22
7422,1382,279,5,929.18
7423,4251,604,1,4055.56
7424,1076,17,4,2425.61
7425,5756,284,1,3510.63
7426,787,521,1,64.59
7427,3528,80,1,879.35
7428,1577,55,1,2249.57
7429,1352,606,4,4123.96
7430,1175,693,3,1879.5
7431,2490,776,1,2615.5
7432,2987,604,2,1565.22
7433,1381,74,1,3430.97
7434,668,579,3,3632.6
7435,5496,40,3,916.98
7436,3489,243,2,2472.42
7437,2718,581,1,1295.09
7438,2720,435,4,798.16
7439,4001,222,3,994.88
7440,148,640,1,4144.57
7441,4129,400,5,3373.06
7442,4229,526,1,3823.09
7443,3800,660,2,3426.43
7444,4778,695,4,1328.1
7445,5429,785,5,1908.95
7446,3207,204,5,1440.63
7447,5121,480,4,2963.08
7448,391,239,2,2547.11
7449,4272,284,2,1644.92
7450,4280,711,3,3706.79
7451,171,162,2,4167.19
7452,4244,504,1,3414.05
7453,2424,300,1,2635.49
7454,2,243,4,3024.37
7455,124,434,5,2704.37
7456,1394,665,1,1856.25
7457,222,16,4,3158.58
7458,2913,609,3,2061.87
7459,5319,651,1,807.39
7460,5666,248,2,3751.98
7461,1752,739,1,2029.92
7462,4082,585,4,2416.46
7463,3573,632,4,239.42
7464,1446,127,4,3726.45
7465,5030,363,4,4180.77
7466,4884,42,1,401.93
7467,5096,290,1,2314.27
7468,2799,176,1,3170.96
7469,1368,350,1,3708.11
7470,3195,511,1,3071.0
7471,209,718,2,442.25
7472,428,308,4,3421.07
7473,3067,585,4,3447.02
7474,4172,672,4,2515.78
7475,3379,797,4,3337.21
7476,2854,646,1,4184.75
7477,3436,505,5,2455.03
7478,1885,577,5,3873.45
7479,2083,770,4,3847.64
7480,2720,644,2,2793.2
7481,5169,594,4,1564.88
7482,5654,32,4,1665.96
7483,4281,68,2,4153.59
7484,4067,18,1,3708.64
7485,2790,476,1,3958.22
7486,4759,117,4,3386.19
7487,4687,105,3,2831.61
7488,4706,180,1,100.79
7489,4759,6,4,1454.65
7490,4953,87,4,1444.46
7491,4733,505,4,820.13
7492,4895,651,3,3434.24
7493,537,241,2,2224.91
7494,3788,617,2,517.07
7495,2017,319,3,2482.18
7496,722,435,1,1100.14
7497,709,459,1,2447.7
7498,5902,40,3,4054.77
7499,1650,118,3,649.23
7500,2803,607,3,1802.86
7501,4602,520,3,3959.45
7502,2549,160,5,854.76
7503,1413,578,3,415.36
7504,907,170,5,1899.65
7505,2440,154,4,3920.49
7506,1315,431,1,2709.11
7507,4001,31,1,2531.04
7508,1864,345,2,1133.5
7509,4258,153,4,4184.16
7510,3317,778,2,1690.02
7511,1788,748,2,2572.89
7512,2521,261,2,3473.98
7513,5814,121,3,1324.35
7514,3596,798,4,2364.21
7515,1635,277,2,2401.52
7516,5689,156,1,263.0
7517,422,199,3,1498.99
7518,1235,623,1,3583.62
7519,723,444,5,3160.76
7520,4923,1,4,3027.4
7521,1077,605,1,649.62
7522,997,699,3,845.4
7523,1935,777,4,1145.44
7524,5684,631,3,2646.07
7525,1161,240,3,2509.4
7526,3030,156,4,3555.33
7527,967,545,3,3805.36
7528,3633,186,3,533.77
7529,4316,571,3,1304.07
7530,3774,424,5,3042.58
7531,2350,172,2,2787.19
7532,4241,61,2,1729.05
7533,2321,598,1,385.61
7534,2253,90,3,980.44
7535,1266,719,1,2276.21
7536,214,153,1,2308.26
7537,4083,572,3,3780.94
7538,895,118,3,2100.0
7539,4352,491,3,1252.06
7540,4413,81,1,4191.92
7541,4731,692,2,2339.97
7542,4333,632,5,1819.69
7543,2918,690,5,4114.93
7544,3724,370,3,3297.6
7545,5454,258,2,1627.35
7546,2086,410,3,1214.24
7547,3795,209,3,857.69
7548,3586,787,2,1321.32
7549,3534,755,2,905.5
7550,4872,458,4,264.33
7551,703,412,1,2879.62
7552,5844,522,1,591.77
7553,2112,29,5,441.91
7554,3813,293,3,999.26
7555,3170,58,1,1527.62
7556,2224,211,1,2665.17
7557,3977,194,2,531.79
7558,231,344,3,278.0
7559,5361,200,4,2346.92
7560,5507,153,2,887.37
7561,2295,618,3,2459.26
7562,4910,128,5,3124.94
7563,5877,683,3,2804.21
7564,551,209,2,2324.53
7565,637,197,5,198.42
7566,1907,228,2,3068.28
7567,1761,120,2,3598.67
7568,777,56,3,34.24
7569,2287,411,1,2513.15
7570,1897,519,2,325.98
7571,447,367,3,798.62
7572,868,296,4,3249.07
7573,1472,413,2,1134.28
7574,4634,338,3,4032.97
7575,3342,454,3,2815.77
7576,632,71,1,1902.89
7577,1320,781,2,3643.93
7578,1702,633,1,1522.72
7579,3520,562,1,1857.96
7580,170,358,1,728.09
7581,5052,233,3,1816.27
7582,5602,1,4,3282.61
7583,3451,26,3,3810.03
7584,448,798,3,3025.9
7585,3761,787,5,3273.18
7586,3007,148,1,1446.36
7587,1203,360,2,1863.34
7588,1582,436,4,1863.45
7589,2641,681,3,420.07
7590,1519,1,2,3247.05
7591,249,423,1,2572.78
7592,1251,539,2,1521.93
7593,746,362,3,3931.12
7594,3951,319,2,325.47
7595,1037,783,4,3871.02
7596,5928,599,3,214.75
7597,4365,99,4,1485.52
7598,1391,765,5,1357.74
7599,3852,564,3,2648.75
7600,5776,29,5,3751.79
7601,5136,440,1,2692.11
7602,3113,587,1,2529.13
7603,4944,693,1,4088.91
7604,3296,286,5,3930.0
7605,1317,296,2,4082.72
7606,35,248,1,872.01
7607,3185,81,2,314.57
7608,679,303,3,1358.67
7609,1375,162,1,1941.41
7610,683,428,4,3709.93
7611,2608,421,2,620.99
7612,5354,304,4,562.82
7613,5356,420,3,271.64
7614,2850,355,4,2177.1
7615,2355,608,1,3978.56
7616,3165,193,3,805.66
7617,5794,138,1,1694.1
7618,3828,216,2,2905.69
7619,1050,278,5,825.45
7620,512,286,5,3587.92
7621,1779,616,2,124.59
7622,5799,577,3,1035.32
7623,728,448,2,1502.54
7624,1436,141,3,3937.53
7625,1271,630,5,4140.24
7626,3295,776,3,1214.53
7627,2441,643,4,851.91
7628,4519,74,5,3514.07
7629,991,174,5,1884.55
7630,4029,371,5,1057.49
7631,2646,289,5,3853.79
7632,3372,531,2,1686.81
7633,2078,293,2,2213.52
7634,4873,561,3,1984.62
7635,3070,398,4,2944.37
7636,2716,419,5,1065.02
7637,5990,750,4,1471.77
7638,1555,781,5,1239.26
7639,4365,798,5,194.67
7640,4389,447,1,3104.62
7641,248,620,1,3991.14
7642,2955,662,1,1155.2
7643,3914,424,5,2155.35
7644,2110,567,3,1098.92
7645,2572,18,1,632.55
7646,5554,377,1,356.76
7647,1178,792,5,129.39
7648,1380,690,5,1680.64
7649,4996,293,4,3851.61
7650,5422,622,4,563.27
7651,336,647,4,1237.65
7652,4718,286,2,4164.61
7653,1088,499,4,2669.0
7654,3334,54,2,34.1
7655,92,720,4,4127.66
7656,3629,413,3,3371.91
7657,710,48,2,3334.37
7658,2698,638,2,1579.42
7659,1358,181,1,533.7
7660,4268,242,2,3962.9
7661,537,32,2,355.69
7662,1308,145,1,2896.78
7663,185,705,5,3926.74
7664,5095,643,5,3637.47
7665,2346,462,3,635.2
7666,3665,314,5,2180.37
7667,2246,106,5,2161.5
7668,2335,281,3,3870.19
7669,1269,791,4,3980.76
7670,4108,610,3,1803.46
7671,2478,234,2,16.09
7672,5776,176,5,200.92
7673,611,113,1,990.31
7674,2451,646,2,3495.6
7675,5058,58,4,1621.69
7676,3377,322,3,553.37
7677,5080,532,1,3394.48
7678,3971,128,5,2219.27
7679,1694,60,3,1141.27
7680,5976,75,4,3476.06
7681,1213,390,3,2055.09
7682,790,784,3,415.23
7683,5896,655,2,3005.79
7684,738,108,1,2161.06
7685,2697,481,4,269.58
7686,3231,549,5,1856.21
7687,4223,182,3,3057.82
7688,5005,638,2,332.0
7689,5481,29,2,793.8
7690,5315,64,5,2119.44
7691,836,490,4,2289.98
7692,1483,191,2,2188.71
7693,4906,241,2,3705.6
7694,5533,302,2,4198.88
7695,5599,66,5,4028.05
7696,699,712,3,3948.17
7697,5431,580,3,764.72
7698,5410,101,1,3200.16
7699,5487,154,3,368.97
7700,4704,72,5,3426.45
7701,4128,662,4,2108.25
7702,4702,628,1,3973.24
7703,1757,550,3,273.48
7704,204,671,4,1022.02
7705,2590,643,2,1443.65
7706,860,224,1,3284.76
7707,2915,751,5,3641.02
7708,3574,787,1,117.57
7709,1006,756,2,2161.91
7710,292,428,2,4033.64
7711,2717,108,1,3078.0
7712,4855,458,5,2131.03
7713,2138,13,1,1486.83
7714,590,371,2,1628.74
7715,3393,203,1,3101.18
7716,1187,495,5,2547.08
7717,4422,704,5,3939.44
7718,1246,41,1,3816.53
7719,625,320,4,428.13
7720,3996,106,3,3987.32
7721,5839,573,2,2409.36
7722,227,69,3,2376.3
7723,4097,86,4,507.37
7724,263,7,1,1518.51
7725,2649,540,4,2351.93
7726,1562,255,3,4188.72
7727,2650,755,4,4048.15
7728,5143,657,2,1083.27
7729,5054,381,2,2543.45
7730,5947,786,3,2480.16
7731,3247,242,3,3289.35
7732,5992,647,4,1203.89
7733,1836,667,3,2673.66
7734,5129,672,5,1530.99
7735,512,712,5,1209.86
7736,5942,6,2,3263.0
7737,4630,223,4,2706.57
7738,3208,674,5,741.09
7739,314,572,3,4107.68
7740,2424,230,5,2288.67
7741,5306,511,3,3245.11
7742,2476,186,3,4092.53
7743,1595,375,2,1702.48
7744,5601,570,4,3673.4
7745,5937,569,5,3754.77
7746,3313,333,4,2207.02
7747,4937,37,2,1363.54
7748,5958,526,4,3234.79
7749,3075,170,4,2971.87
7750,4962,737,2,3202.23
7751,268,642,5,3519.04
7752,1940,58,4,2551.64
7753,1583,636,2,3148.6
7754,3356,666,4,4036.18
7755,5442,581,3,523.84
7756,4428,24,2,1419.0
7757,1891,486,1,421.72
7758,328,85,5,4056.74
7759,3783,543,1,2570.08
7760,3859,176,5,2382.67
7761,1674,354,4,3447.03
7762,305,635,1,3610.26
7763,3655,113,5,1192.64
7764,1040,40,3,295.19
7765,959,570,5,866.34
7766,1715,462,2,2413.25
7767,4253,531,4,111.24
7768,5862,291,5,228.69
7769,4911,558,4,3664.65
7770,3425,10,1,733.84
7771,2168,650,1,2896.79
7772,3314,248,4,1912.59
7773,4960,105,1,3716.81
7774,3817,771,5,4095.51
7775,5189,186,4,1075.62
7776,2083,274,4,2468.26
7777,3805,46,3,669.15
7778,3100,273,2,2623.02
7779,2773,690,4,2094.98
7780,1971,677,3,4163.06
7781,396,751,2,446.12
7782,4873,375,3,3546.07
7783,5974,275,4,1152.11
7784,515,660,5,1512.83
7785,217,194,2,2654.43
7786,1238,312,4,2290.44
7787,4556,639,3,276.61
7788,4473,125,2,1641.39
7789,76,524,1,4046.88
7790,1942,742,3,2687.6
7791,341,389,5,3950.24
7792,2107,172,2,3976.16
7793,4777,500,1,1193.52
7794,785,79,5,3474.27
7795,5381,436,1,3873.9
7796,2184,511,4,2628.5
7797,1896,681,2,3552.87
7798,5367,49,4,2560.18
7799,1498,610,2,2015.58
7800,631,589,3,2773.91
7801,5075,62,3,1065.47
7802,2002,560,2,1243.02
7803,1879,188,5,1562.82
7804,2135,204,4,4154.18
7805,731,538,5,3581.49
7806,404,572,1,1358.26
7807,5320,369,5,2213.03
7808,1293,674,2,309.6
7809,918,219,3,1873.54
7810,5173,290,2,2315.05
7811,2399,142,4,1200.72
7812,2544,513,4,3683.19
7813,1998,790,2,1017.47
7814,3996,381,2,3066.2
7815,3411,232,1,3769.64
7816,1407,567,2,2333.72
7817,55,148,1,3790.56
7818,1345,580,1,2591.79
7819,96,230,5,2190.97
7820,2556,633,1,453.13
7821,4175,736,1,2796.49
7822,3364,454,2,1951.53
7823,1220,795,4,3741.15
7824,4071,775,2,2316.23
7825,1518,406,3,2941.2
7826,5740,256,1,1808.16
7827,1142,271,1,750.39
7828,3743,588,4,541.19
7829,2873,204,1,2005.38
7830,3344,503,1,1288.06
7831,2532,225,2,99.62
7832,1255,366,4,37.29
7833,5844,290,3,3334.98
7834,4009,170,1,1733.19
7835,4246,791,1,1865.29
7836,5945,159,2,78.77
7837,5550,625,1,553.92
7838,3858,567,4,3249.4
7839,1563,770,4,3450.83
7840,4707,292,5,1943.39
7841,1148,74,3,3138.85
7842,273,676,5,754.83
7843,2394,54,5,2386.08
7844,3655,106,5,445.92
7845,2754,47,2,1996.52
7846,5857,326,1,4121.55
7847,1696,649,4,937.83
7848,17,80,5,2056.11
7849,519,712,5,343.74
7850,4984,523,4,3239.01
7851,1533,287,1,2210.6
7852,1695,194,5,2461.84
7853,701,507,5,2519.58
7854,4497,75,5,1388.6
7855,5189,779,2,223.01
7856,1987,109,3,492.89
7857,3682,147,5,3853.1
7858,1914,782,1,2069.98
7859,65,442,4,3490.33
7860,971,97,4,2937.22
7861,5795,138,3,2892.81
7862,1546,335,4,466.84
7863,3960,580,5,2736.0
7864,4531,784,5,3422.2
7865,4797,319,5,2507.45
7866,4263,240,1,81.72
7867,3285,235,1,4193.06
7868,650,9,5,528.72
7869,2464,278,3,95.72
7870,1143,98,2,1128.46
7871,395,617,2,2964.39
7872,390,432,4,3021.95
7873,1632,705,5,817.14
7874,3362,769,2,1449.53
7875,733,492,2,3891.99
7876,721,11,4,2139.41
7877,2939,328,2,2580.26
7878,2567,128,2,3268.55
7879,4022,179,5,1390.87
7880,3168,16,2,3269.94
7881,4219,350,5,328.28
7882,3321,257,5,2868.62
7883,1128,284,1,1905.39
7884,276,753,5,2087.73
7885,2646,793,5,540.68
7886,5143,444,3,3952.64
7887,4869,163,4,1152.46
7888,3143,153,3,1367.14
7889,3179,174,5,810.53
7890,4502,242,4,3903.33
7891,4344,612,4,1918.74
7892,2554,257,4,2768.09
7893,4572,212,2,1933.68
7894,433,364,3,2329.48
7895,4629,711,5,1970.73
7896,2777,667,3,2196.95
7897,5919,598,2,4160.52
7898,5471,473,5,1637.29
7899,4042,119,4,841.77
7900,4390,496,1,71.82
7901,5107,431,1,2255.89
7902,5812,190,3,815.27
7903,5972,583,5,989.13
7904,3761,389,4,1120.39
7905,1523,364,2,1134.77
7906,1033,47,2,3566.8
7907,5272,709,1,1566.86
7908,4631,242,3,1777.07
7909,4543,72,4,2510.79
7910,5935,234,2,1076.55
7911,4340,302,2,3409.38
7912,5103,30,2,997.99
7913,1926,429,3,4087.75
7914,4824,242,2,3005.78
7915,3445,375,5,1266.69
7916,1175,796,1,2001.07
7917,4680,657,4,1752.59
7918,698,291,4,3164.02
7919,1040,502,3,2876.7
7920,1307,477,1,3873.79
7921,607,723,2,1792.9
7922,3888,30,2,545.56
7923,1939,780,4,1989.3
7924,1525,187,3,1022.47
7925,4842,491,4,622.82
7926,448,739,3,91.31
7927,1512,67,2,3525.89
7928,4782,161,2,3843.71
7929,1310,288,1,1234.39
7930,1795,28,3,1101.71
7931,131,670,5,1745.58
7932,1301,146,1,1603.16
7933,5194,471,2,1948.03
7934,1235,35,4,3666.84
7935,2735,30,3,1754.1
7936,3240,518,1,2539.11
7937,5132,572,1,2075.79
7938,3361,794,3,1675.67
7939,232,674,4,2023.42
7940,5938,737,2,3624.07
7941,4330,636,5,2652.76
7942,3976,720,3,815.87
7943,3378,202,2,3989.27
7944,1454,618,2,424.35
7945,3941,120,4,1762.14
7946,1374,456,2,1306.75
7947,777,191,3,3191.5
7948,2199,770,1,1716.66
7949,333,298,2,1121.26
7950,363,161,2,2596.14
7951,4727,464,2,831.64
7952,1872,455,5,1108.58
7953,213,76,3,239.44
7954,5887,228,3,157.18
7955,1163,380,2,2792.25
7956,5372,544,1,3461.74
7957,1579,86,2,2066.32
7958,2042,153,4,4096.21
7959,5040,251,1,2925.88
7960,1943,324,4,642.37
7961,3120,482,2,3277.65
7962,2677,288,4,2242.76
7963,4330,504,3,1152.24
7964,2793,267,4,1076.49
7965,3983,144,1,2383.9
7966,3969,48,4,2994.45
7967,3803,189,3,1187.95
7968,1962,192,4,3699.75
7969,1188,303,2,1866.22
7970,4252,642,1,1699.75
7971,2609,594,4,2225.28
7972,5345,174,5,1501.28
7973,5287,76,1,1034.11
7974,3896,628,2,4043.63
7975,4146,663,1,2799.82
7976,2937,660,4,3161.42
7977,5847,123,2,3994.95
7978,3489,519,1,342.72
7979,5432,716,5,3750.06
7980,1961,494,5,1608.67
7981,5351,332,2,440.13
7982,1076,585,3,3853.38
7983,4583,603,3,1545.85
7984,1930,722,3,464.53
7985,5605,627,2,3818.64
7986,3187,693,2,3291.22
7987,4284,609,4,877.29
7988,5359,551,1,1741.99
7989,1878,302,4,2691.92
7990,724,487,2,2359.45
7991,1289,524,1,2675.14
7992,1855,570,3,2480.04
7993,2046,652,4,2766.78
7994,2581,238,4,2699.96
7995,3983,492,3,973.94
7996,3480,35,5,4070.27
7997,2008,91,4,1212.76
7998,1812,150,3,3933.6
7999,4953,755,2,2591.94
8000,4871,401,2,3876.03
8001,2559,712,1,2700.65
8002,1363,293,1,2430.43
8003,1167,304,1,2292.08
8004,3654,208,1,2053.81
8005,5516,441,1,2156.15
8006,600,46,3,3040.82
8007,4941,458,4,2992.54
8008,2785,357,1,4102.06
8009,4864,285,2,3575.44
8010,5466,429,4,2497.34
8011,634,36,1,1756.29
8012,1286,32,2,2151.53
8013,3911,73,1,3636.59
8014,1446,573,1,2651.43
8015,4246,545,4,1752.7
8016,4532,656,5,1274.58
8017,3829,626,5,2153.7
8018,3996,119,4,3747.77
8019,1067,675,5,46.4
8020,1299,447,3,2271.69
8021,3426,728,2,3823.81
8022,3119,93,1,2390.15
8023,5679,526,5,2235.23
8024,5364,18,5,1326.63
8025,969,528,5,1547.57
8026,5847,356,5,1333.92
8027,4654,637,2,1914.15
8028,2736,759,3,2267.43
8029,4321,629,2,2787.68
8030,5778,659,3,868.38
8031,160,601,3,810.57
8032,5627,667,5,644.67
8033,1091,560,5,3823.91
8034,46,548,5,3907.02
8035,2326,569,1,3604.97
8036,3384,622,5,3038.61
8037,258,386,3,919.42
8038,1484,714,2,838.77
8039,5125,230,5,2967.26
8040,3576,465,2,2324.98
8041,2861,587,2,1298.07
8042,855,214,2,1796.63
8043,5001,24,1,2474.29
8044,81,112,4,1754.49
8045,36,579,1,3708.81
8046,2533,678,4,3233.05
8047,5633,1,1,3214.82
8048,2393,584,3,1813.89
8049,959,265,5,2459.53
8050,5107,38,4,597.98
8051,883,751,2,339.69
8052,2345,698,1,3825.45
8053,179,766,2,1018.84
8054,2474,389,1,2722.55
8055,5221,503,4,805.02
8056,861,328,4,2209.4
8057,5578,403,4,302.91
8058,4889,544,4,3018.36
8059,2886,605,1,1987.37
8060,2392,45,3,3356.21
8061,558,7,2,439.56
8062,228,650,2,1787.63
8063,3557,675,4,730.83
8064,5254,745,1,2105.01
8065,557,496,3,2114.7
8066,4535,391,1,2720.18
8067,2785,143,2,3429.13
8068,3462,123,1,776.12
8069,2607,90,1,741.62
8070,5153,348,3,2276.59
8071,1377,748,3,952.56
8072,890,599,5,4031.02
8073,1412,94,1,2497.02
8074,3327,261,3,3116.27
8075,2613,124,1,2289.31
8076,2007,105,3,261.93
8077,2775,83,5,549.48
8078,5530,583,2,1511.46
8079,1180,642,3,1418.9
8080,120,626,3,3085.32
8081,5030,749,5,81.65
8082,2832,789,1,2033.6
8083,3938,10,3,1497.32
8084,3521,204,5,2511.92
8085,411,696,3,3871.98
8086,1927,457,2,3805.56
8087,5004,570,3,993.34
8088,1998,508,2,3211.64
8089,4079,605,1,3677.01
8090,4030,496,2,2257.0
8091,4317,648,5,2523.26
8092,182,292,5,1202.05
8093,2613,328,2,3569.12
8094,114,799,4,960.1
8095,1475,155,1,1028.92
8096,4230,649,2,2833.5
8097,1019,392,2,1380.41
8098,1865,464,5,498.19
8099,4252,337,3,610.05
8100,4094,683,3,3475.48
8101,183,719,4,3950.32
8102,2614,184,3,3468.63
8103,3715,643,3,81.96
8104,5627,127,3,1874.65
8105,3322,332,3,149.52
8106,2113,655,3,1538.76
8107,4917,600,5,3227.46
8108,4342,246,1,3668.47
8109,2920,700,3,1237.77
8110,3843,277,3,3129.98
8111,1344,196,3,2800.04
8112,436,348,5,482.9
8113,1674,326,2,3223.8
8114,4558,475,5,1634.19
8115,5180,214,2,225.06
8116,2419,700,3,1313.36
8117,3585,783,5,3341.98
8118,1930,787,4,2337.55
8119,143,89,2,3547.0
8120,5632,112,5,818.79
8121,1682,301,3,880.24
8122,1955,742,2,3829.81
8123,5864,604,4,13.45
8124,3985,491,2,2983.44
8125,1447,743,4,2531.81
8126,4864,594,4,3637.65
8127,2420,668,2,1449.51
8128,3773,434,4,1842.9
8129,1227,209,2,3836.24
8130,4190,568,2,391.95
8131,5539,448,1,702.7
8132,5545,307,5,2099.34
8133,1171,670,5,235.27
8134,3333,511,3,3173.87
8135,3373,714,1,859.6
8136,246,70,5,977.3
8137,1767,290,1,1600.55
8138,5982,78,3,1717.82
8139,3834,778,3,1018.32
8140,5580,141,1,2148.31
8141,4488,687,1,656.18
8142,1338,727,4,2965.86
8143,1214,403,3,3597.37
8144,4361,246,5,3007.8
8145,2214,93,4,2977.1
8146,1946,233,2,1718.98
8147,4563,643,1,2898.53
8148,5040,699,3,779.29
8149,4120,135,1,82.76
8150,2927,742,1,3130.5
8151,5618,258,5,335.93
8152,4636,777,2,2984.21
8153,4511,267,1,2353.24
8154,1213,38,2,3900.79
8155,3550,774,3,2618.03
8156,4800,530,4,3085.48
8157,91,39,2,2954.41
8158,4758,476,2,3182.7
8159,1521,490,2,4042.37
8160,5651,385,4,1810.83
8161,2473,757,5,3958.24
8162,1643,439,2,434.17
8163,2600,463,1,4070.38
8164,3551,194,1,2609.2
8165,3215,105,2,3096.97
8166,5114,48,3,340.52
8167,5988,324,5,133.94
8168,4976,782,5,1078.75
8169,3520,574,4,984.33
8170,5308,84,3,967.17
8171,1589,118,3,2585.67
8172,1727,557,4,983.9
8173,2422,89,1,3343.39
8174,5229,517,4,2042.58
8175,1524,590,4,3766.71
8176,5129,347,3,1638.4
8177,3680,551,2,3389.01
8178,1075,150,3,639.63
8179,1903,284,4,1023.08
8180,3155,746,1,2242.53
8181,5817,52,2,3808.57
8182,2518,734,3,957.89
8183,750,129,1,747.43
8184,927,632,3,1557.34
8185,5152,710,5,3579.68
8186,5369,22,4,2263.46
8187,5403,615,4,2805.48
8188,1381,369,3,1828.43
8189,2506,566,3,2518.69
8190,64,335,3,3241.57
8191,2751,277,5,1278.56
8192,2603,673,1,3280.11
8193,4609,48,4,2609.68
8194,3011,152,4,4050.7
8195,3862,687,1,894.15
8196,3226,584,3,2387.55
8197,4924,15,2,937.07
8198,1805,751,2,1172.51
8199,572,472,2,951.06
8200,5513,445,5,1541.38
8201,3648,146,1,1169.72
8202,3660,615,1,2872.49
8203,2703,698,1,327.27
8204,3549,595,2,4104.65
8205,3900,666,3,657.74
8206,2050,355,5,829.33
8207,3860,778,1,3659.98
8208,1774,565,3,356.41
8209,5423,437,2,4129.57
8210,1974,761,2,1414.4
8211,3271,603,2,2054.56
8212,3150,378,3,3923.73
8213,5676,45,2,2274.24
8214,5860,37,3,1978.89
8215,4421,779,3,4111.37
8216,2240,243,2,146.67
8217,4598,80,5,3695.94
8218,20,228,2,530.59
8219,4713,79,2,557.03
8220,5109,577,3,3708.5
8221,4896,538,3,2015.79
8222,346,404,5,1270.78
8223,891,374,5,852.2
8224,16,133,4,200.6
8225,2420,726,4,123.9
8226,5160,5,3,3024.24
8227,3162,141,5,882.35
8228,1223,385,3,1320.15
8229,5783,728,1,491.33
8230,5576,146,3,3960.26
8231,4066,111,2,3564.43
8232,5987,628,1,3258.83
8233,3018,48,5,285.36
8234,2559,715,1,1599.14
8235,5917,82,2,2941.39
8236,5125,164,5,3918.87
8237,5777,131,2,1127.54
8238,4253,742,1,2927.41
8239,3929,768,5,1904.56
8240,2808,394,2,2584.83
8241,1215,191,1,2841.74
8242,5183,411,1,3140.35
8243,1223,75,4,2994.77
8244,4925,194,5,1388.94
8245,1070,789,4,1109.8
8246,5848,735,1,1632.53
8247,4085,509,5,3950.02
8248,530,738,2,2604.48
8249,2665,682,4,1461.74
8250,3618,314,2,1271.7
8251,3235,509,1,2242.92
8252,147,199,5,1275.2
8253,5900,630,3,2116.74
8254,4733,62,4,1987.09
8255,4154,114,5,4042.26
8256,4784,369,1,907.75
8257,1057,136,2,3993.72
8258,279,566,3,1571.44
8259,4982,141,4,71.44
8260,1119,587,2,2296.68
8261,268,40,5,1442.03
8262,4452,184,2,2715.99
8263,5987,140,2,3007.93
8264,2490,435,2,1242.13
8265,2128,571,3,3193.14
8266,1520,725,1,3403.82
8267,1254,468,1,4110.95
8268,4268,640,5,1633.62
8269,215,120,4,3089.62
8270,4055,272,1,2032.84
8271,4245,69,4,3979.82
8272,2576,195,2,3361.14
8273,1216,393,2,1339.13
8274,1087,499,5,1538.24
8275,1615,64,2,971.86
8276,4346,48,3,2648.36
8277,5869,443,1,2967.97
8278,5145,473,2,3653.13
8279,1516,582,5,3331.64
8280,2953,467,2,2398.56
8281,5988,759,3,201.29
8282,4512,299,1,3370.59
8283,2507,316,1,3848.03
8284,4216,588,5,2233.97
8285,150,260,2,3472.68
8286,1086,367,4,2094.17
8287,5105,227,5,729.81
8288,884,177,1,2211.72
8289,4813,100,2,456.76
8290,862,419,1,564.66
8291,4923,658,4,12.62
8292,4267,523,4,3977.04
8293,4613,556,3,856.72
8294,5475,57,1,1290.11
8295,2688,436,1,424.59
8296,1640,548,3,2444.11
8297,867,593,4,2764.66
8298,2992,581,1,1519.11
8299,4966,172,4,724.15
8300,3633,698,4,3301.18
8301,4944,577,3,3787.32
8302,3738,21,4,1221.52
8303,2833,657,4,3180.51
8304,1671,735,3,2007.07
8305,892,70,5,2072.96
8306,499,59,5,999.87
8307,2548,645,2,3981.54
8308,137,313,5,3913.11
8309,1929,428,5,4034.73
8310,2823,661,4,3453.76
8311,4480,598,5,3978.39
8312,4547,288,5,1436.4
8313,1597,160,5,123.71
8314,4545,481,2,3380.86
8315,4787,67,5,1456.66
8316,1824,474,3,472.32
8317,5857,791,1,3365.88
8318,457,603,1,3037.31
8319,2319,190,4,2033.93
8320,6,164,2,893.5
8321,182,494,2,721.05
8322,3003,637,1,1856.58
8323,4639,554,2,3358.8
8324,71,109,1,696.06
8325,3933,82,4,2025.46
8326,751,547,1,3611.66
8327,4165,474,1,445.25
8328,883,521,5,179.77
8329,5656,89,3,3519.6
8330,5363,645,2,651.19
8331,4022,332,1,2353.96
8332,5751,402,4,3860.35
8333,3501,65,5,1237.11
8334,821,504,1,3988.61
8335,395,16,2,2627.68
8336,1914,462,2,1645.58
8337,5702,781,1,200.68
8338,5723,548,4,1267.96
8339,2806,446,4,3451.57
8340,5939,748,1,605.69
8341,4568,92,3,2985.87
8342,3237,426,1,706.51
8343,1266,688,2,416.77
8344,1001,29,4,1111.74
8345,1967,25,3,1884.18
8346,3528,230,3,2109.53
8347,1804,325,3,142.46
8348,3575,515,4,1257.59
8349,2566,406,3,3480.17
8350,5315,737,1,1670.04
8351,4763,333,1,2467.55
8352,2559,578,1,3616.98
8353,3729,666,4,3969.96
8354,505,615,5,3074.42
8355,2031,419,1,2944.94
